FacilityID,Name,Address,City,State,ZIP,County,Type,Ownership,Emergency,EHR,Geo
241349,CENTRA CARE HEALTH PAYNESVILLE,200 1ST STREET WEST,PAYNESVILLE,MN,56362,STEARNS,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"200 1ST STREET WEST PAYNESVILLE, MN 56362 (45.374893, -94.716253)"
330126,ORANGE REGIONAL MEDICAL CENTER,707 EAST MAIN STREET,MIDDLETOWN,NY,10940,ORANGE,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"707 EAST MAIN STREET MIDDLETOWN, NY 10940 (41.439962, -74.369415)"
460026,SEVIER VALLEY HOSPITAL,1000 NORTH MAIN STREET,RICHFIELD,UT,84701,SEVIER,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1000 NORTH MAIN STREET RICHFIELD, UT 84701 (38.783275, -112.084663)"
330078,SISTERS OF CHARITY HOSPITAL,2157 MAIN STREET,BUFFALO,NY,14214,ERIE,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"2157 MAIN STREET BUFFALO, NY 14214 (42.92917, -78.849916)"
100122,NORTH OKALOOSA MEDICAL CENTER,151 REDSTONE AVE SE,CRESTVIEW,FL,32539,OKALOOSA,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"151 REDSTONE AVE SE CRESTVIEW, FL 32539 (30.736947, -86.561842)"
454110,OCEANS BEHAVIORAL  HOSPITAL OF PERMIAN BASIN,3300 S FM 1788,MIDLAND,TX,79706,MIDLAND,Psychiatric,Proprietary,FALSE,,"3300 S FM 1788 MIDLAND, TX 79706 (31.922278, -102.218938)"
154018,RICHMOND STATE HOSPITAL,498 NW 18TH ST,RICHMOND,IN,47374,WAYNE,Psychiatric,Proprietary,TRUE,,"498 NW 18TH ST RICHMOND, IN 47374 (39.835192, -84.926845)"
50126,VALLEY PRESBYTERIAN HOSPITAL,15107 VANOWEN ST,VAN NUYS,CA,91406,LOS ANGELES,Acute Care Hospitals,Voluntary non-profit - Other,FALSE,TRUE,"15107 VANOWEN ST VAN NUYS, CA 91406 (34.193917, -118.463271)"
450656,NACOGDOCHES MEDICAL CENTER,4920 NE STALLINGS DRIVE,NACOGDOCHES,TX,75961,NACOGDOCHES,Acute Care Hospitals,Physician,TRUE,TRUE,"4920 NE STALLINGS DRIVE NACOGDOCHES, TX 75961 (31.652058, -94.654265)"
241351,"CARRIS HEALTH - REDWOOD, LLC",100 FALLWOOD ROAD,REDWOOD FALLS,MN,56283,REDWOOD,Critical Access Hospitals,Government - Local,TRUE,TRUE,"100 FALLWOOD ROAD REDWOOD FALLS, MN 56283 (44.53703, -95.107268)"
100258,DELRAY MEDICAL CENTER,5352 LINTON BLVD,DELRAY BEACH,FL,33484,PALM BEACH,Acute Care Hospitals,Proprietary,TRUE,TRUE,"5352 LINTON BLVD DELRAY BEACH, FL 33484 (26.439246, -80.127919)"
521338,COLUMBUS COMMUNITY HOSPITAL,1515 PARK AVE,COLUMBUS,WI,53925,COLUMBIA,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1515 PARK AVE COLUMBUS, WI 53925 (43.323798, -89.036162)"
150047,ST JOSEPH HOSPITAL,700 BROADWAY,FORT WAYNE,IN,46802,ALLEN,Acute Care Hospitals,Proprietary,TRUE,TRUE,"700 BROADWAY FORT WAYNE, IN 46802 (41.078891, -85.148873)"
250102,MISSISSIPPI BAPTIST MEDICAL CENTER,1225 N STATE ST,JACKSON,MS,39202,HINDS,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1225 N STATE ST JACKSON, MS 39202 (32.314278, -90.178228)"
374006,CARL ALBERT COMMUNITY MENTAL HEALTH CENTER,1101 EAST MONROE,MCALESTER,OK,74501,PITTSBURG,Psychiatric,Government - State,FALSE,,"1101 EAST MONROE MCALESTER, OK 74501 (34.934794, -95.752682)"
171372,SCOTT COUNTY HOSPITAL,201 ALBERT AVENUE,SCOTT CITY,KS,67871,SCOTT,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"201 ALBERT AVENUE SCOTT CITY, KS 67871 (38.48487, -100.9035)"
450651,MEDICAL CITY PLANO,3901 W 15TH ST,PLANO,TX,75075,COLLIN,Acute Care Hospitals,Proprietary,TRUE,TRUE,"3901 W 15TH ST PLANO, TX 75075 (33.019387, -96.76573)"
460003,SALT LAKE REGIONAL MEDICAL CENTER,1050 EAST SOUTH TEMPLE,SALT LAKE CITY,UT,84102,SALT LAKE,Acute Care Hospitals,Proprietary,TRUE,TRUE,"1050 EAST SOUTH TEMPLE SALT LAKE CITY, UT 84102 (40.769348, -111.861175)"
161342,MONROE COUNTY HOSPITAL,6580 165TH STREET,ALBIA,IA,52531,MONROE,Critical Access Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"6580 165TH STREET ALBIA, IA 52531 (41.044838, -92.796475)"
54069,AURORA CHARTER OAK,1161 E COVINA BLVD,COVINA,CA,91724,LOS ANGELES,Psychiatric,Proprietary,FALSE,,"1161 E COVINA BLVD COVINA, CA 91724 (34.099424, -117.867687)"
520066,MERCY HEALTH SYSTEM CORP,1000 MINERAL POINT AVE,JANESVILLE,WI,53548,ROCK,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1000 MINERAL POINT AVE JANESVILLE, WI 53548 (42.686744, -89.032725)"
140052,OSF SAINT ANTHONY'S HEALTH CENTER,ST ANTHONY'S WAY,ALTON,IL,62002,MADISON,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"ST ANTHONY'S WAY ALTON, IL 62002"
51334,OJAI VALLEY COMMUNITY HOSPITAL,1306 MARICOPA HWY,OJAI,CA,93023,VENTURA,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,,"1306 MARICOPA HWY OJAI, CA 93023 (34.442251, -119.264518)"
80001,"CHRISTIANA CARE HEALTH SERVICES, INC.",4755 OGLETOWN-STANTON ROAD,NEWARK,DE,19718,NEW CASTLE,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"4755 OGLETOWN-STANTON ROAD NEWARK, DE 19718 (39.689909, -75.673228)"
154064,ASSURANCE HEALTH PSYCHIATRIC HOSPITAL,900 NORTH HIGH SCHOOL ROAD,INDIANAPOLIS,IN,46214,MARION,Psychiatric,Proprietary,FALSE,,"900 NORTH HIGH SCHOOL ROAD INDIANAPOLIS, IN 46214 (39.778002, -86.27268)"
110043,ST JOSEPH'S HOSPITAL - SAVANNAH,11705 MERCY BOULEVARD,SAVANNAH,GA,31419,CHATHAM,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"11705 MERCY BOULEVARD SAVANNAH, GA 31419 (31.985079, -81.152792)"
670085,TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE,10864 TEXAS HEALTH TRAIL,FORT WORTH,TX,76244,TARRANT,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"10864 TEXAS HEALTH TRAIL FORT WORTH, TX 76244 (32.931717, -97.309987)"
161324,GEORGE C GRAPE COMMUNITY HOSPITAL,2959 US HIGHWAY 275,HAMBURG,IA,51640,FREMONT,Critical Access Hospitals,Proprietary,TRUE,TRUE,"2959 US HIGHWAY 275 HAMBURG, IA 51640 (40.620554, -95.649475)"
191303,ASSUMPTION COMMUNITY HOSPITAL,135 HIGHWAY 402,NAPOLEONVILLE,LA,70390,ASSUMPTION,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"135 HIGHWAY 402 NAPOLEONVILLE, LA 70390 (29.957585, -91.033875)"
111324,CHATUGE REGIONAL HOSPITAL,110 S MAIN STREET,HIAWASSEE,GA,30546,TOWNS,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,,"110 S MAIN STREET HIAWASSEE, GA 30546 (34.946282, -83.754318)"
501309,PROVIDENCE ST JOSEPH HOSPITAL,500 EAST WEBSTER,CHEWELAH,WA,99109,STEVENS,Critical Access Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"500 EAST WEBSTER CHEWELAH, WA 99109 (48.278213, -117.710846)"
50586,CHINO VALLEY MEDICAL CENTER,5451 WALNUT AVE,CHINO,CA,91710,SAN BERNARDINO,Acute Care Hospitals,Proprietary,TRUE,TRUE,"5451 WALNUT AVE CHINO, CA 91710 (34.026351, -117.685988)"
240213,HEALTHEAST WOODWINDS HOSPITAL,1925 WOODWINDS DRIVE,WOODBURY,MN,55125,WASHINGTON,Acute Care Hospitals,Voluntary non-profit - Private,FALSE,,"1925 WOODWINDS DRIVE WOODBURY, MN 55125 (44.92351, -92.975353)"
41330,PIGGOTT COMMUNITY HOSPITAL,216 EAST MAIN STREET,PIGGOTT,AR,72454,CLAY,Critical Access Hospitals,Government - Local,TRUE,TRUE,"216 EAST MAIN STREET PIGGOTT, AR 72454 (36.382019, -90.188443)"
40147,ARKANSAS SURGICAL HOSPITAL,5201 NORTH SHORE DRIVE,NO LITTLE ROCK,AR,72118,PULASKI,Acute Care Hospitals,Proprietary,TRUE,,"5201 NORTH SHORE DRIVE NO LITTLE ROCK, AR 72118 (34.801458, -92.347687)"
50150,SIERRA NEVADA MEMORIAL HOSPITAL,155 GLASSON WAY,GRASS VALLEY,CA,95945,NEVADA,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"155 GLASSON WAY GRASS VALLEY, CA 95945 (39.228949, -121.047264)"
141318,OSF HOLY FAMILY MEDICAL CENTER,1000 W HARLEM AVENUE,MONMOUTH,IL,61462,WARREN,Critical Access Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"1000 W HARLEM AVENUE MONMOUTH, IL 61462 (40.921291, -90.658986)"
360070,MERCY MEDICAL CENTER,1320 MERCY DRIVE NW,CANTON,OH,44708,STARK,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1320 MERCY DRIVE NW CANTON, OH 44708 (40.812321, -81.397069)"
440015,UNIVERSITY OF TN MEDICAL CENTER (THE),1924 ALCOA HIGHWAY,KNOXVILLE,TN,37920,KNOX,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1924 ALCOA HIGHWAY KNOXVILLE, TN 37920 (35.93826, -83.946678)"
330125,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,ROCHESTER,NY,14621,MONROE,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1425 PORTLAND AVENUE ROCHESTER, NY 14621 (43.192542, -77.584424)"
140133,HOLY CROSS HOSPITAL,2701 W 68TH STREET,CHICAGO,IL,60629,COOK,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"2701 W 68TH STREET CHICAGO, IL 60629 (41.770008, -87.691909)"
194091,OCEANS BEHAVIORAL HOSPITAL OF KENTWOOD,921 AVENUE G,KENTWOOD,LA,70444,TANGIPAHOA,Psychiatric,Proprietary,FALSE,,"921 AVENUE G KENTWOOD, LA 70444 (30.936629, -90.529535)"
460030,ASHLEY REGIONAL MEDICAL CENTER,150 WEST 100 NORTH,VERNAL,UT,84078,UINTAH,Acute Care Hospitals,Proprietary,TRUE,TRUE,"150 WEST 100 NORTH VERNAL, UT 84078 (40.45779, -109.530464)"
171344,WILSON MEDICAL CENTER,REECE CAMPUS 2600 OTTAWA ROAD,NEODESHA,KS,66757,WILSON,Critical Access Hospitals,Government - Local,TRUE,TRUE,"REECE CAMPUS 2600 OTTAWA ROAD NEODESHA, KS 66757"
250100,BAPTIST MEMORIAL HOSPITAL GOLDEN TRIANGLE INC,2520 5TH STREET N,COLUMBUS,MS,39701,LOWNDES,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"2520 5TH STREET N COLUMBUS, MS 39701 (33.526488, -88.429071)"
450078,ANSON GENERAL HOSPITAL,101 AVENUE J,ANSON,TX,79501,JONES,Acute Care Hospitals,Government - Local,TRUE,TRUE,"101 AVENUE J ANSON, TX 79501 (32.768101, -99.895514)"
271328,MARIAS MEDICAL CENTER,640 PARK AVE,SHELBY,MT,59474,TOOLE,Critical Access Hospitals,Government - Local,TRUE,TRUE,"640 PARK AVE SHELBY, MT 59474 (48.509604, -111.850493)"
111314,LIFEBRITE COMMUNITY HOSPITAL OF EARLY,11740 COLUMBIA STREET,BLAKELY,GA,39823,EARLY,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,,"11740 COLUMBIA STREET BLAKELY, GA 39823 (31.374382, -84.946245)"
371338,HARMON MEMORIAL HOSPITAL,400 EAST CHESTNUT STREET,HOLLIS,OK,73550,HARMON,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,,"400 EAST CHESTNUT STREET HOLLIS, OK 73550 (34.691537, -99.914366)"
140252,NORTHWEST COMMUNITY HOSPITAL 1,800 W CENTRAL ROAD,ARLINGTON HEIGHTS,IL,60005,COOK,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"800 W CENTRAL ROAD ARLINGTON HEIGHTS, IL 60005 (42.066604, -87.992951)"
191319,ACADIA ST LANDRY,810 SOUTH BROADWAY STREET,CHURCH POINT,LA,70525,ACADIA,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"810 SOUTH BROADWAY STREET CHURCH POINT, LA 70525 (30.395017, -92.211833)"
220074,"SOUTHCOAST HOSPITAL GROUP, INC",363 HIGHLAND AVENUE,FALL RIVER,MA,2720,BRISTOL,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,,"363 HIGHLAND AVENUE FALL RIVER, MA 02720 (41.710522, -71.146439)"
180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,217 SOUTH THIRD STREET,DANVILLE,KY,40422,BOYLE,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"217 SOUTH THIRD STREET DANVILLE, KY 40422 (37.643818, -84.772638)"
50517,VICTOR VALLEY GLOBAL MEDICAL CENTER,15248 11TH ST,VICTORVILLE,CA,92392,SAN BERNARDINO,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"15248 11TH ST VICTORVILLE, CA 92392 (34.52897, -117.292518)"
50070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,CA,94080,SAN MATEO,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1200 EL CAMINO REAL SOUTH SAN FRANCISCO, CA 94080 (37.658376, -122.439205)"
281365,JENNIE M MELHAM MEMORIAL MEDICAL CENTER,145 MEMORIAL DRIVE,BROKEN BOW,NE,68822,CUSTER,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"145 MEMORIAL DRIVE BROKEN BOW, NE 68822 (41.409054, -99.632262)"
51302,SOUTHERN INYO HOSPITAL,501 EAST LOCUST STREET,LONE PINE,CA,93545,INYO,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,,"501 EAST LOCUST STREET LONE PINE, CA 93545 (36.608374, -118.058159)"
141315,ILLINI COMMUNITY HOSPITAL,640 W WASHINGTON,PITTSFIELD,IL,62363,PIKE,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"640 W WASHINGTON PITTSFIELD, IL 62363 (39.606793, -90.815055)"
491304,CARILION STONEWALL JACKSON HOSPITAL,1 HEALTH CIRCLE,LEXINGTON,VA,24450,LEXINGTON CITY,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1 HEALTH CIRCLE LEXINGTON, VA 24450 (37.778455, -79.442049)"
21305,SEARHC WRANGELL MEDICAL CENTER-CAH,310 BENNETT STREET PO BOX 1081,WRANGELL,AK,99929,WRANGELL CITY AND BOROUGH,Critical Access Hospitals,Government - Local,FALSE,,"310 BENNETT STREET PO BOX 1081 WRANGELL, AK 99929 (56.471646, -132.376414)"
141312,ROCHELLE COMMUNITY HOSPITAL,900 N 2ND ST,ROCHELLE,IL,61068,OGLE,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"900 N 2ND ST ROCHELLE, IL 61068 (41.928573, -89.062801)"
390236,GUTHRIE TOWANDA MEMORIAL HOSPITAL,91 HOSPITAL DRIVE,TOWANDA,PA,18848,BRADFORD,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"91 HOSPITAL DRIVE TOWANDA, PA 18848 (41.783796, -76.448602)"
100086,BROWARD HEALTH NORTH,201 E SAMPLE RD,POMPANO BEACH,FL,33064,BROWARD,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"201 E SAMPLE RD POMPANO BEACH, FL 33064 (26.275137, -80.120739)"
50668,LAGUNA HONDA HOSPITAL & REHABILITATION CENTER,375 LAGUNA HONDA BLVD,SAN FRANCISCO,CA,94116,SAN FRANCISCO,Acute Care Hospitals,Government - Local,FALSE,,"375 LAGUNA HONDA BLVD SAN FRANCISCO, CA 94116 (37.747824, -122.458636)"
43301,"ARKANSAS CHILDREN'S NORTHWEST, INC",2601 GENE GEORGE BOULEVARD,SPRINGDALE,AR,72762,WASHINGTON,Childrens,Voluntary non-profit - Private,TRUE,,"2601 GENE GEORGE BOULEVARD SPRINGDALE, AR 72762 (36.163325, -94.192602)"
30023,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,FLAGSTAFF,AZ,86001,COCONINO,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1200 NORTH BEAVER STREET FLAGSTAFF, AZ 86001 (35.209534, -111.644835)"
50771,COAST PLAZA HOSPITAL,13100 STUDERBAKER ROAD,NORWALK,CA,90650,LOS ANGELES,Acute Care Hospitals,Proprietary,TRUE,TRUE,"13100 STUDERBAKER ROAD NORWALK, CA 90650 (33.912428, -118.099156)"
110091,PIEDMONT ROCKDALE HOSPITAL,"1412 MILSTEAD AVENUE, NE",CONYERS,GA,30012,ROCKDALE,Acute Care Hospitals,Proprietary,FALSE,TRUE,"1412 MILSTEAD AVENUE, NE CONYERS, GA 30012 (33.682239, -84.001941)"
20008,BARTLETT REGIONAL HOSPITAL,3260 HOSPITAL DR,JUNEAU,AK,99801,JUNEAU,Acute Care Hospitals,Government - Local,TRUE,,"3260 HOSPITAL DR JUNEAU, AK 99801 (58.328696, -134.466829)"
264012,CENTERPOINTE HOSPITAL,4801 WELDON SPRING PARKWAY,SAINT CHARLES,MO,63304,ST. CHARLES,Psychiatric,Proprietary,FALSE,,"4801 WELDON SPRING PARKWAY SAINT CHARLES, MO 63304 (38.716318, -90.672084)"
231307,BARAGA COUNTY MEMORIAL HOSPITAL,18341 US HIGHWAY 41,L' ANSE,MI,49946,BARAGA,Critical Access Hospitals,Government - Local,TRUE,TRUE,"18341 US HIGHWAY 41 L' ANSE, MI 49946 (46.73446, -88.428042)"
450104,GUADALUPE REGIONAL MEDICAL CENTER,1215 E COURT ST,SEGUIN,TX,78155,GUADALUPE,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"1215 E COURT ST SEGUIN, TX 78155 (29.569043, -97.948334)"
181318,THE MEDICAL CENTER AT FRANKLIN,1100 BROOKHAVEN ROAD,FRANKLIN,KY,42135,SIMPSON,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1100 BROOKHAVEN ROAD FRANKLIN, KY 42135 (36.699997, -86.575563)"
160089,OTTUMWA REGIONAL HEALTH CENTER,1001 E PENNSYLVANIA,OTTUMWA,IA,52501,WAPELLO,Acute Care Hospitals,Proprietary,TRUE,TRUE,"1001 E PENNSYLVANIA OTTUMWA, IA 52501"
440084,SWEETWATER HOSPITAL ASSOCIATION,304 WRIGHT ST,SWEETWATER,TN,37874,MONROE,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"304 WRIGHT ST SWEETWATER, TN 37874 (35.60025, -84.464223)"
670087,BAYLOR SCOTT & WHITE EMERGENCY MEDICAL CENTER AT C,900 EAST WHITESTONE BLVD,CEDAR PARK,TX,78613,WILLIAMSON,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"900 EAST WHITESTONE BLVD CEDAR PARK, TX 78613 (30.523951, -97.820177)"
410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,Acute Care Hospitals,Proprietary,TRUE,TRUE,"825 CHALKSTONE AVENUE PROVIDENCE, RI 02908 (41.834015, -71.43458)"
140084,VISTA MEDICAL CENTER EAST,1324 NORTH SHERIDAN ROAD,WAUKEGAN,IL,60085,LAKE,Acute Care Hospitals,Voluntary non-profit - Other,FALSE,TRUE,"1324 NORTH SHERIDAN ROAD WAUKEGAN, IL 60085 (42.378264, -87.830964)"
50426,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVENUE,ANAHEIM,CA,92804,ORANGE,Acute Care Hospitals,Proprietary,TRUE,TRUE,"3033 W ORANGE AVENUE ANAHEIM, CA 92804 (33.824735, -117.995115)"
103303,SHRINERS HOSPITALS FOR CHILDREN-TAMPA,12502 USF PINE DR,TAMPA,FL,33612,HILLSBOROUGH,Childrens,Voluntary non-profit - Other,FALSE,,"12502 USF PINE DR TAMPA, FL 33612 (28.060371, -82.422968)"
161379,MAHASKA  HEALTH PARTNERSHIP,1229 C AVENUE EAST,OSKALOOSA,IA,52577,MAHASKA,Critical Access Hospitals,Government - Local,TRUE,TRUE,"1229 C AVENUE EAST OSKALOOSA, IA 52577 (41.298562, -92.630131)"
180105,MONROE COUNTY MEDICAL CENTER,529 CAPP HARLAN ROAD,TOMPKINSVILLE,KY,42167,MONROE,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,,"529 CAPP HARLAN ROAD TOMPKINSVILLE, KY 42167 (36.698506, -85.67712)"
230081,MUNSON HEALTHCARE CADILLAC HOSPITAL,400 HOBART ST,CADILLAC,MI,49601,WEXFORD,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"400 HOBART ST CADILLAC, MI 49601 (44.246148, -85.390456)"
521313,ASCENSION SACRED HEART HOSPITAL,401 W MOHAWK DR  SUITE 100,TOMAHAWK,WI,54487,LINCOLN,Critical Access Hospitals,Voluntary non-profit - Church,TRUE,,"401 W MOHAWK DR SUITE 100 TOMAHAWK, WI 54487 (45.489006, -89.733596)"
330396,WOODHULL MEDICAL & MENTAL HEALTH CENTER,760 BROADWAY,BROOKLYN,NY,11206,KINGS,Acute Care Hospitals,Government - Local,TRUE,TRUE,"760 BROADWAY BROOKLYN, NY 11206 (40.700512, -73.941557)"
171382,ATCHISON HOSPITAL,800 RAVIN HILL DRIVE,ATCHISON,KS,66002,ATCHISON,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"800 RAVIN HILL DRIVE ATCHISON, KS 66002"
50763,SILVER LAKE MEDICAL CENTER,1711 WEST TEMPLE STREET,LOS ANGELES,CA,90026,LOS ANGELES,Acute Care Hospitals,Proprietary,FALSE,,"1711 WEST TEMPLE STREET LOS ANGELES, CA 90026 (34.06879, -118.26356)"
191300,ST HELENA PARISH HOSPITAL,16874 HIGHWAY 43,GREENSBURG,LA,70441,ST. HELENA,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,,"16874 HIGHWAY 43 GREENSBURG, LA 70441 (30.83125, -90.667002)"
61336,ARKANSAS VALLEY REGIONAL MEDICAL CENTER,1100 CARSON AVENUE,LA JUNTA,CO,81050,OTERO,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,,"1100 CARSON AVENUE LA JUNTA, CO 81050 (37.976929, -103.548742)"
391302,CONEMAUGH MEYERSDALE MEDICAL CENTER,200 HOSPITAL DRIVE,MEYERSDALE,PA,15552,SOMERSET,Critical Access Hospitals,Proprietary,TRUE,TRUE,"200 HOSPITAL DRIVE MEYERSDALE, PA 15552 (39.809281, -79.025338)"
310038,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,ONE ROBERT WOOD JOHNSON PLACE,NEW BRUNSWICK,NJ,8901,MIDDLESEX,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"ONE ROBERT WOOD JOHNSON PLACE NEW BRUNSWICK, NJ 08901"
194080,"BEACON BEHAVIORAL HOSPITAL - NORTHSHORE, INC","64026 HWY 434, SUITE 300 (3RD FLOOR)",LACOMBE,LA,70445,ST. TAMMANY,Psychiatric,Voluntary non-profit - Private,FALSE,,"64026 HWY 434, SUITE 300 (3RD FLOOR) LACOMBE, LA 70445 (30.357067, -89.917328)"
450658,FREESTONE MEDICAL CENTER,125 NEWMAN ST,FAIRFIELD,TX,75840,FREESTONE,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"125 NEWMAN ST FAIRFIELD, TX 75840 (31.725644, -96.16961)"
510012,PLEASANT VALLEY HOSPITAL,2520 VALLEY DRIVE,POINT PLEASANT,WV,25550,MASON,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"2520 VALLEY DRIVE POINT PLEASANT, WV 25550 (38.868705, -82.124403)"
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,35555,FAYETTE,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"1653 TEMPLE AVENUE NORTH FAYETTE, AL 35555 (33.707708, -87.823706)"
310113,SOUTHERN OCEAN MEDICAL CENTER,1140 RT 72 W,MANAHAWKIN,NJ,8050,OCEAN,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1140 RT 72 W MANAHAWKIN, NJ 08050 (39.721499, -74.287136)"
30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 EAST SHOW LOW LAKE ROAD,SHOW LOW,AZ,85901,NAVAJO,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"2200 EAST SHOW LOW LAKE ROAD SHOW LOW, AZ 85901 (34.201967, -110.01839)"
60028,SAINT JOSEPH HOSPITAL,1375 E 19TH AVE,DENVER,CO,80218,DENVER,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1375 E 19TH AVE DENVER, CO 80218 (39.745722, -104.972135)"
521348,VERNON MEMORIAL HOSPITAL,507 SOUTH MAIN ST,VIROQUA,WI,54665,VERNON,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"507 SOUTH MAIN ST VIROQUA, WI 54665 (43.55146, -90.888946)"
50295,MERCY HOSPITAL,2215 TRUXTUN AVENUE,BAKERSFIELD,CA,93301,KERN,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"2215 TRUXTUN AVENUE BAKERSFIELD, CA 93301 (35.373323, -119.027386)"
190128,WOMANS HOSPITAL,100 WOMAN'S WAY,BATON ROUGE,LA,70817,E. BATON ROUGE,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,,"100 WOMAN'S WAY BATON ROUGE, LA 70817 (30.40886, -91.03102)"
340087,MISSION HOSPITAL MCDOWELL,430 RANKIN DRIVE P O BOX 730,MARION,NC,28752,MC DOWELL,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"430 RANKIN DRIVE P O BOX 730 MARION, NC 28752 (35.665187, -82.021772)"
314011,UNIVERSITY BEHAVIORAL HEALTH CARE,671 HOES LANE WEST,PISCATAWAY,NJ,8854,MIDDLESEX,Psychiatric,Government - State,FALSE,,"671 HOES LANE WEST PISCATAWAY, NJ 08854 (40.526669, -74.471039)"
140093,OSF SACRED HEART MEDICAL CENTER,812 N LOGAN AVE,DANVILLE,IL,61832,VERMILION,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"812 N LOGAN AVE DANVILLE, IL 61832 (40.136197, -87.644908)"
101301,SHANDS LIVE OAK REGIONAL MEDICAL CENTER,1100 SW 11TH ST,LIVE OAK,FL,32060,SUWANNEE,Critical Access Hospitals,Proprietary,TRUE,TRUE,"1100 SW 11TH ST LIVE OAK, FL 32060"
