HUC_12,AvgWindEnergy,kWhkm2day
100500120601,4.2046245,4204624.5
100500120602,4.19912,4199120.0
100500120603,4.16766175,4167661.75
100500120604,3.909659,3909659.0
100500120701,4.3649215,4364921.5
100500120702,4.199025,4199025.0
100500120703,4.192258,4192258.0
100500120801,4.1245365,4124536.5
100500120802,3.9955845,3995584.5
100500120803,4.19370125,4193701.25
100500120804,4.17762,4177620.0
100500120901,4.7004535,4700453.5
100500120902,4.676632,4676632.0
100500120903,4.431099,4431099.0
100500120904,4.302126,4302126.0
100500120905,4.262323,4262323.0
100500120906,4.11893625,4118936.25
100500120907,4.1049855,4104985.5
100500120908,3.90190725,3901907.25
100500121001,3.866097,3866097.0
100500121002,3.7923,3792300.0
100500121003,4.1111975,4111197.5
100500121004,3.85287175,3852871.75
100500130101,4.1216085,4121608.5
100500130102,3.92937125,3929371.25
100500130103,4.436657,4436657.0
100500130104,4.30921,4309210.0
100500130105,3.686326,3686326.0
100500130106,3.82193675,3821936.75
100500130107,3.65167875,3651678.75
100500140101,5.742965,5742965.0
100500140102,4.6643475,4664347.5
100500140103,4.746634,4746634.0
100500140104,5.134955,5134955.0
100500140105,4.2,4200000.0
100500140106,4.5212805,4521280.5
100500140107,4.200848,4200848.0
100500140108,4.1371855,4137185.5
100500140201,5.0757935,5075793.5
100500140202,4.292289,4292289.0
100500140203,4.475218,4475218.0
100500140204,4.18052425,4180524.25
100500140205,4.18081675,4180816.75
100500140206,4.08029925,4080299.25
100500140207,3.83275325,3832753.25
100500140301,3.94949075,3949490.75
100500140302,3.39218075,3392180.75
100500140303,3.72477775,3724777.75
100500140304,3.4609205,3460920.5
100500140305,3.799817,3799817.0
100500140306,3.80546575,3805465.75
100500140307,4.3676555,4367655.5
100500140308,4.3929045,4392904.5
100500140309,3.6131925,3613192.5
100500140401,4.1508445,4150844.5
100500140402,4.10904125,4109041.25
100500140403,3.99205025,3992050.25
100500140404,4.3122745,4312274.5
100500140405,4.3973445,4397344.5
100500140406,4.3393315,4339331.5
100500140407,4.5324535,4532453.5
100500140501,4.2072885,4207288.5
100500140502,3.50042475,3500424.75
100500140601,4.225818,4225818.0
100500140602,4.22755,4227550.0
100500140603,4.2275905,4227590.5
100500140604,4.2523025,4252302.5
100500140605,4.208714,4208714.0
100500140606,4.3937475,4393747.5
100500140607,4.5014405,4501440.5
100500140608,4.606371,4606371.0
100500140609,4.7747835,4774783.5
100500140610,4.357321,4357321.0
100500140611,4.0933035,4093303.5
100500140612,4.12583925,4125839.25
100500140701,3.9362195,3936219.5
100500140702,3.65809925,3658099.25
100500140703,3.5650545,3565054.5
100500140704,3.268141,3268141.0
100500140705,4.10598325,4105983.25
100500150101,4.559487,4559487.0
100500150102,3.771803,3771803.0
100500150201,4.3872775,4387277.5
100500150202,4.406626,4406626.0
100500150301,4.30033,4300330.0
100500150302,4.134331,4134331.0
100500150401,4.1396345,4139634.5
100500150402,4.1303795,4130379.5
100500150501,4.9819265,4981926.5
100500150502,4.386956,4386956.0
100500150503,4.18084275,4180842.75
100500150504,4.19335175,4193351.75
100500150505,4.3927155,4392715.5
100500150506,4.3869335,4386933.5
100500150507,4.456868,4456868.0
100500150508,3.86637825,3866378.25
100500150601,3.8610135,3861013.5
100500150602,4.158408,4158408.0
100500150603,3.911359,3911359.0
100500150604,3.90691,3906910.0
100500150605,3.73500625,3735006.25
100500150606,3.958322,3958322.0
100500150607,3.73067025,3730670.25
100500160101,4.8189545,4818954.5
100500160102,4.725063,4725063.0
100500160103,4.346983,4346983.0
100500160104,4.1958755,4195875.5
100500160201,5.0673395,5067339.5
100500160202,4.545553,4545553.0
100500160203,4.2014365,4201436.5
100500160301,5.1677945,5167794.5
100500160302,4.3546065,4354606.5
100500160401,4.1899085,4189908.5
100500160402,3.9976825,3997682.5
100500160501,4.3447385,4344738.5
100500160502,4.16738325,4167383.25
100500160503,3.929937,3929937.0
100500160504,3.731865,3731865.0
100500160505,4.1285895,4128589.5
100500160506,3.80451075,3804510.75
100600010101,4.1897745,4189774.5
100600010102,3.63997225,3639972.25
100600010201,4.188626,4188626.0
100600010202,4.1529205,4152920.5
100600010203,4.1966715,4196671.5
100600010204,4.09886125,4098861.25
100600010205,4.217365,4217365.0
100600010206,4.13172175,4131721.75
100600010301,4.197908,4197908.0
100600010302,4.08290675,4082906.75
100600010303,4.128324,4128324.0
100600010304,3.925463,3925463.0
100600010401,4.38976,4389760.0
100600010402,4.4830595,4483059.5
100600010403,4.5327425,4532742.5
100600010404,4.4659075,4465907.5
100600010501,4.471005,4471005.0
100600010502,4.405461,4405461.0
100600010601,4.489415,4489415.0
100600010602,4.216205,4216205.0
100600010603,3.9671785,3967178.5
100600010701,4.36878,4368780.0
100600010702,4.3687475,4368747.5
100600010703,4.11489575,4114895.75
100600010704,3.81283075,3812830.75
100600010801,4.518665,4518665.0
100600010802,3.9428395,3942839.5
100600010803,3.47893175,3478931.75
100600010804,3.83765475,3837654.75
100600010805,3.83845925,3838459.25
100600010806,3.160192,3160192.0
100600010901,4.19759,4197590.0
100600010902,4.1579175,4157917.5
100600010903,4.17174725,4171747.25
100600011001,4.1984775,4198477.5
100600011002,4.1059085,4105908.5
100600011101,4.106666,4106666.0
100600011102,3.9108685,3910868.5
100600011103,3.327853,3327853.0
100600011201,4.1960475,4196047.5
100600011202,4.208472,4208472.0
100600011203,4.11043025,4110430.25
100600011204,4.11623675,4116236.75
100600011205,3.51890975,3518909.75
100600011301,4.16335575,4163355.75
100600011302,3.472629,3472629.0
100600011401,3.85002925,3850029.25
100600011402,3.192739,3192739.0
100600011403,3.1011275,3101127.5
100600011404,3.651197,3651197.0
100600011405,2.89892125,2898921.25
100600020101,5.111403,5111403.0
100600020102,4.464594,4464594.0
100600020201,5.1977435,5197743.5
100600020202,4.87116,4871160.0
100600020301,4.3072365,4307236.5
100600020302,4.4417645,4441764.5
100600020303,4.9200915,4920091.5
100600020304,4.4509775,4450977.5
100600020305,4.2884815,4288481.5
100600020401,5.2929065,5292906.5
100600020402,5.304233,5304233.0
100600020403,5.22847,5228470.0
100600020404,4.413857,4413857.0
100600020501,4.793788,4793788.0
100600020502,4.2122835,4212283.5
100600020503,4.752089,4752089.0
100600020504,4.717839,4717839.0
100600020505,4.232165,4232165.0
100600020601,4.5439145,4543914.5
100600020602,4.3118625,4311862.5
100600020603,4.345819,4345819.0
100600020701,5.3707065,5370706.5
100600020702,4.790332,4790332.0
100600020703,4.8250465,4825046.5
100600020801,4.7702785,4770278.5
100600020802,4.264367,4264367.0
100600020803,4.1865855,4186585.5
100600020804,4.2108255,4210825.5
100600020805,4.787994,4787994.0
100600020806,4.6828445,4682844.5
100600020807,4.225574,4225574.0
100600020808,4.1101475,4110147.5
100600020901,4.656051,4656051.0
100600020902,4.485471,4485471.0
100600020903,4.2062845,4206284.5
100600021001,4.814122,4814122.0
100600021002,4.527677,4527677.0
100600021101,4.7508875,4750887.5
100600021102,4.602485,4602485.0
100600021103,4.872459,4872459.0
100600021104,4.1873915,4187391.5
100600021201,4.4456735,4445673.5
100600021202,4.2252015,4225201.5
100600021301,4.3005595,4300559.5
100600021302,4.246598,4246598.0
100600021303,4.219825,4219825.0
100600021401,3.94146575,3941465.75
100600021402,4.215566,4215566.0
100600021403,4.057428,4057428.0
100600021501,4.644989,4644989.0
100600021502,4.881217,4881217.0
100600021503,4.2235545,4223554.5
100600021504,4.319534,4319534.0
100600021505,4.1608955,4160895.5
100600021506,4.237613,4237613.0
100600021507,4.1350675,4135067.5
100600021508,4.1864015,4186401.5
100600021601,4.07603825,4076038.25
100600021602,4.06445025,4064450.25
100600021603,4.2303655,4230365.5
100600021604,3.60862875,3608628.75
100600030101,4.7435305,4743530.5
100600030102,4.9098235,4909823.5
100600030103,4.5430525,4543052.5
100600030201,4.105916,4105916.0
100600030202,3.577419,3577419.0
100600030301,4.2503375,4250337.5
100600030302,3.757766,3757766.0
100600030303,4.0286755,4028675.5
100600030401,4.3372915,4337291.5
100600030402,4.2612425,4261242.5
100600030403,4.2078945,4207894.5
100600030404,4.166101,4166101.0
100600030501,3.8519155,3851915.5
100600030502,4.242475,4242475.0
100600030503,4.13936625,4139366.25
100600030504,4.05881025,4058810.25
100600030505,3.73631375,3736313.75
100600030506,3.46504825,3465048.25
100600030601,4.454407,4454407.0
100600030602,4.186581,4186581.0
100600030603,3.97012325,3970123.25
100600030604,3.0427275,3042727.5
100600030701,4.08534425,4085344.25
100600030702,3.913493,3913493.0
100600030703,4.28321,4283210.0
100600030704,4.251409,4251409.0
100600030705,3.86677175,3866771.75
100600030706,4.1502875,4150287.5
100600030707,4.0353485,4035348.5
100600030708,4.10210325,4102103.25
100600030709,4.08831575,4088315.75
100600030710,3.8254705,3825470.5
100600030711,3.46203175,3462031.75
100600030712,3.6501045,3650104.5
100600030713,2.95405575,2954055.75
100600040101,5.357102,5357102.0
100600040102,5.136219,5136219.0
100600040201,4.625466,4625466.0
100600040202,4.8203315,4820331.5
100600040203,4.5217145,4521714.5
100600040204,5.2005755,5200575.5
100600040205,4.5386485,4538648.5
100600040206,4.3134725,4313472.5
100600040301,4.289601,4289601.0
100600040302,4.199194,4199194.0
100600040401,4.1974415,4197441.5
100600040402,3.9752795,3975279.5
100600040501,4.2592495,4259249.5
100600040502,4.2143215,4214321.5
100600040503,4.132358,4132358.0
100600040504,4.064424,4064424.0
100600040601,4.2257795,4225779.5
100600040602,4.337033,4337033.0
100600040603,3.8025525,3802552.5
100600040604,3.91084825,3910848.25
100600050101,4.7153335,4715333.5
100600050102,4.3492555,4349255.5
100600050103,4.251628,4251628.0
100600050104,4.465076,4465076.0
100600050105,4.5082335,4508233.5
100600050106,4.11069175,4110691.75
100600050107,4.0380445,4038044.5
100600050201,3.29092725,3290927.25
100600050202,3.49767025,3497670.25
100600050203,3.42416725,3424167.25
100600050204,3.14492475,3144924.75
100600050205,3.16563975,3165639.75
100600050206,3.38331,3383310.0
100600050301,4.7876435,4787643.5
100600050302,4.4483855,4448385.5
100600050401,4.3649815,4364981.5
100600050402,3.8715895,3871589.5
100600050501,3.84262,3842620.0
100600050502,3.54624925,3546249.25
100600050601,4.2808215,4280821.5
100600050602,4.1861705,4186170.5
100600050603,3.96077475,3960774.75
100600050701,5.3609495,5360949.5
100600050702,4.114643,4114643.0
100600050703,4.8383205,4838320.5
100600050704,3.876316,3876316.0
100600050801,4.18265325,4182653.25
100600050802,4.09869725,4098697.25
100600050901,3.53279825,3532798.25
100600050902,4.4718515,4471851.5
100600050903,3.82430325,3824303.25
100600050904,3.60115425,3601154.25
100600050905,3.940306,3940306.0
100600060100,4.217632,4217632.0
100600060201,4.496645,4496645.0
100600060202,4.6396735,4639673.5
100600060203,4.31289,4312890.0
100600060204,4.1645925,4164592.5
100600060301,4.024825,4024825.0
100600060302,3.81943275,3819432.75
100600060303,3.93896025,3938960.25
100600060401,4.703636,4703636.0
100600060402,4.272475,4272475.0
100600060403,4.2384935,4238493.5
100600060501,4.195839,4195839.0
100600060502,4.103381,4103381.0
100600060601,4.2,4200000.0
100600060602,4.2199425,4219942.5
100600060603,4.0535095,4053509.5
100600060701,4.1841195,4184119.5
100600060702,3.99785425,3997854.25
100600060703,4.2305455,4230545.5
100600060704,3.80648625,3806486.25
100600060801,4.226769,4226769.0
100600060802,3.98883125,3988831.25
100600060901,4.12915175,4129151.75
100600060902,4.1650455,4165045.5
100600060903,3.9445795,3944579.5
100600060904,3.65851525,3658515.25
100600060905,3.9625335,3962533.5
100600060906,3.3927865,3392786.5
100600061001,4.3354355,4335435.5
100600061002,4.4064485,4406448.5
100600061003,4.36115,4361150.0
100600061004,4.207659,4207659.0
100600061005,4.295273,4295273.0
100600061006,3.7437535,3743753.5
100600061101,4.235748,4235748.0
100600061102,4.17555575,4175555.75
100600061103,3.21342175,3213421.75
100600061104,3.14023725,3140237.25
100600061201,4.573665,4573665.0
100600061202,4.965122,4965122.0
100600061203,4.4220855,4422085.5
100600061204,4.0010125,4001012.5
100600061301,5.2699145,5269914.5
100600061302,5.5336115,5533611.5
100600061303,4.8751155,4875115.5
100600061304,3.84693775,3846937.75
100600061305,3.2454565,3245456.5
100600061306,3.36529025,3365290.25
100600061401,4.2899955,4289995.5
100600061402,4.18693675,4186936.75
100600061403,4.210058,4210058.0
100600061404,4.17914375,4179143.75
100600061405,4.1484155,4148415.5
100600061406,3.45621525,3456215.25
100600061501,3.124279,3124279.0
100600061502,3.3436085,3343608.5
100600061503,3.4640625,3464062.5
100600061504,3.114015,3114015.0
100600061601,3.44296625,3442966.25
100600061602,3.83956,3839560.0
100600061603,4.2,4200000.0
100600061604,3.88257775,3882577.75
100600061605,3.89098525,3890985.25
100600061606,3.6398595,3639859.5
100600061607,2.9787685,2978768.5
100600061608,3.619821,3619821.0
100600061609,3.63509975,3635099.75
100600061610,3.4959625,3495962.5
100600070001,5.308998,5308998.0
100600070002,4.464618,4464618.0
100700010101,3.110721,3110721.0
100700010102,1.902393125,1902393.125
100700010103,2.42318175,2423181.75
100700010201,3.2247985,3224798.5
100700010202,3.32673275,3326732.75
100700010203,1.9776725,1977672.5
100700010204,3.4440765,3444076.5
100700010205,3.15881,3158810.0
100700010206,2.900728,2900728.0
100700010301,2.21145875,2211458.75
100700010302,2.70201825,2702018.25
100700010303,2.18126975,2181269.75
100700010304,1.890877125,1890877.125
100700010401,1.590270375,1590270.375
100700010402,2.6369975,2636997.5
100700010403,1.96808525,1968085.25
100700010404,2.15620525,2156205.25
100700010405,1.350268125,1350268.125
100700010406,2.21233125,2212331.25
100700010407,2.037179625,2037179.625
100700010408,2.46932475,2469324.75
100700010409,1.59965125,1599651.25
100700010501,1.24424175,1244241.75
100700010502,1.38042325,1380423.25
100700010503,1.688328875,1688328.875
100700010504,1.513741875,1513741.875
100700010505,2.019369375,2019369.375
100700010506,2.0098035,2009803.5
100700010507,2.7038655,2703865.5
100700010601,3.3230165,3323016.5
100700010602,3.55769825,3557698.25
100700010603,2.8590075,2859007.5
100700010604,2.6140795,2614079.5
100700010605,1.992466,1992466.0
100700010606,2.54760325,2547603.25
100700010607,1.750218875,1750218.875
100700010701,1.696152375,1696152.375
100700010702,2.315348,2315348.0
100700010703,1.620076625,1620076.625
100700010704,1.637333125,1637333.125
100700010705,2.15652075,2156520.75
100700010706,1.8007505,1800750.5
100700010707,1.491773,1491773.0
100700010708,2.00586525,2005865.25
100700010801,1.577267625,1577267.625
100700010802,3.036078,3036078.0
100700010803,2.0779965,2077996.5
100700010804,2.26214225,2262142.25
100700010805,1.50123475,1501234.75
100700010806,1.486671125,1486671.125
100700010807,2.44527575,2445275.75
100700010901,1.558229625,1558229.625
100700010902,2.137464,2137464.0
100700010903,4.10853,4108530.0
100700010904,3.228075,3228075.0
100700010905,2.23004875,2230048.75
100700010906,2.55342975,2553429.75
100700010907,2.652411,2652411.0
100700020101,3.138359,3138359.0
100700020102,3.30519125,3305191.25
100700020103,1.550966625,1550966.625
100700020104,1.68244775,1682447.75
100700020105,3.066069,3066069.0
100700020106,2.89311625,2893116.25
100700020107,1.878438375,1878438.375
100700020201,2.40006575,2400065.75
100700020202,2.8954315,2895431.5
100700020203,1.987833625,1987833.625
100700020204,3.048487,3048487.0
100700020205,2.85758125,2857581.25
100700020206,3.15139525,3151395.25
100700020207,2.077442625,2077442.625
100700020208,2.8083905,2808390.5
100700020209,2.877886,2877886.0
100700020301,2.96548425,2965484.25
100700020302,2.22265325,2222653.25
100700020303,2.570237,2570237.0
100700020304,1.81383325,1813833.25
100700020305,1.730466875,1730466.875
100700020401,2.052151375,2052151.375
100700020402,3.6852655,3685265.5
100700020403,4.8968145,4896814.5
100700020404,2.7505965,2750596.5
100700020405,5.69737,5697370.0
100700020406,2.62164225,2621642.25
100700020407,2.53085525,2530855.25
100700020408,2.864821,2864821.0
100700020409,4.144268,4144268.0
100700020501,3.413534,3413534.0
100700020502,3.69166,3691660.0
100700020503,7.273182,7273182.0
100700020504,6.577844,6577844.0
100700020505,4.141252,4141252.0
100700020506,7.5260175,7526017.5
100700020507,4.097544,4097544.0
100700020508,6.661627,6661627.0
100700020509,6.1453235,6145323.5
100700020601,7.463781,7463781.0
100700020602,6.8292175,6829217.5
100700020603,5.8338515,5833851.5
100700020701,6.742863,6742863.0
100700020702,5.5493345,5549334.5
100700020801,4.867219,4867219.0
100700020802,3.30240225,3302402.25
100700020803,5.7621245,5762124.5
100700020804,6.145569,6145569.0
100700020805,4.5462765,4546276.5
100700020901,3.58311175,3583111.75
100700020902,2.77453975,2774539.75
100700020903,3.940865,3940865.0
100700020904,4.3427015,4342701.5
100700020905,5.890554,5890554.0
100700020906,3.5234095,3523409.5
100700020907,5.026776,5026776.0
100700020908,4.09704225,4097042.25
100700020909,4.998656,4998656.0
100700021001,3.32870075,3328700.75
100700021002,4.0158805,4015880.5
100700021003,4.187292,4187292.0
100700021101,4.2240485,4224048.5
100700021102,6.690678,6690678.0
100700021103,7.9600115,7960011.5
100700021104,4.5338265,4533826.5
100700021105,5.1542685,5154268.5
100700021106,7.121349,7121349.0
100700021107,7.2193055,7219305.5
100700021108,5.868548,5868548.0
100700021109,6.093984,6093984.0
100700021201,8.639228,8639228.0
100700021202,5.808995,5808995.0
100700021203,3.49261475,3492614.75
100700021204,4.381605,4381605.0
100700021205,4.0993715,4099371.5
100700021206,3.92300275,3923002.75
100700021301,4.495849,4495849.0
100700021302,4.3405585,4340558.5
100700021303,3.991874,3991874.0
100700021304,4.3467605,4346760.5
100700021305,4.6032245,4603224.5
100700021306,4.115108,4115108.0
100700021401,4.90384,4903840.0
100700021402,4.5675405,4567540.5
100700021403,5.9163455,5916345.5
100700021404,4.84379,4843790.0
100700021405,4.816037,4816037.0
100700021406,4.3405195,4340519.5
100700021407,4.002504,4002504.0
100700021408,4.477564,4477564.0
100700021409,4.615651,4615651.0
100700030101,1.787552625,1787552.625
100700030102,1.21467875,1214678.75
100700030103,2.0745185,2074518.5
100700030201,2.55974225,2559742.25
100700030202,3.670748,3670748.0
100700030203,2.18189425,2181894.25
100700030204,2.26202175,2262021.75
100700030205,1.907243375,1907243.375
100700030301,4.2078165,4207816.5
100700030302,2.64365225,2643652.25
100700030303,1.615356125,1615356.125
100700030304,1.59155425,1591554.25
100700030305,1.4786055,1478605.5
100700030306,1.365198125,1365198.125
100700030307,1.373886375,1373886.375
100700030308,1.472478125,1472478.125
100700030401,1.40546075,1405460.75
100700030402,3.04671825,3046718.25
100700030403,2.57438575,2574385.75
100700030404,2.229566,2229566.0
100700030405,3.594801,3594801.0
100700030406,1.24466475,1244664.75
100700030501,3.1244205,3124420.5
100700030502,3.2751845,3275184.5
100700030503,2.9011775,2901177.5
100700030504,3.484571,3484571.0
100700030505,2.070961875,2070961.875
100700030506,4.224997,4224997.0
100700030507,3.55014175,3550141.75
100700040101,7.1767135,7176713.5
100700040102,5.2910075,5291007.5
100700040103,5.0485905,5048590.5
100700040104,4.828277,4828277.0
100700040201,4.939914,4939914.0
100700040202,4.10372,4103720.0
100700040203,3.942013,3942013.0
100700040301,3.8268515,3826851.5
100700040302,4.9104235,4910423.5
100700040303,4.745696,4745696.0
100700040304,3.4429905,3442990.5
100700040305,3.0848225,3084822.5
100700040401,2.6900355,2690035.5
100700040402,3.79656525,3796565.25
100700040403,3.539278,3539278.0
100700040404,4.3888615,4388861.5
100700040405,3.1403995,3140399.5
100700040501,4.654967,4654967.0
100700040502,4.659724,4659724.0
100700040503,3.86882625,3868826.25
100700040601,3.8728755,3872875.5
100700040602,2.980355,2980355.0
100700040603,3.28396375,3283963.75
100700040604,2.4474095,2447409.5
100700040701,6.3826555,6382655.5
100700040702,5.301676,5301676.0
100700040703,5.915404,5915404.0
100700040801,3.71464275,3714642.75
100700040802,3.51092775,3510927.75
100700040803,5.2673975,5267397.5
100700040804,4.838531,4838531.0
100700040805,3.84331675,3843316.75
100700040806,4.84711,4847110.0
100700040807,4.7962915,4796291.5
100700040808,3.5445775,3544577.5
100700040901,4.6759015,4675901.5
100700040902,4.1984375,4198437.5
100700040903,3.69091325,3690913.25
100700040904,3.21400175,3214001.75
100700041001,3.7303715,3730371.5
100700041002,2.8971205,2897120.5
100700041003,3.1560465,3156046.5
100700041004,2.80877775,2808777.75
100700041005,3.78441425,3784414.25
100700041006,1.64210775,1642107.75
100700050101,2.352445,2352445.0
100700050102,3.535963,3535963.0
100700050103,3.20545725,3205457.25
100700050104,5.753108,5753108.0
100700050105,6.5493275,6549327.5
100700050201,7.089521,7089521.0
100700050202,6.006759,6006759.0
100700050203,7.392978,7392978.0
100700050204,9.387945,9387945.0
100700050301,6.7340185,6734018.5
100700050302,8.803762,8803762.0
100700050303,2.816607,2816607.0
100700050401,7.459573,7459573.0
100700050402,6.507461,6507461.0
100700050403,4.0494485,4049448.5
100700050404,8.846529,8846529.0
100700050405,4.10157175,4101571.75
100700050406,1.9222715,1922271.5
100700050501,7.333667,7333667.0
100700050502,3.73370025,3733700.25
100700050503,4.317904,4317904.0
100700050504,3.979589,3979589.0
100700050505,5.057506,5057506.0
100700050506,5.408179,5408179.0
100700050507,3.32994125,3329941.25
100700050601,2.9595775,2959577.5
100700050602,2.833113,2833113.0
100700050603,2.59399525,2593995.25
100700050604,3.2339,3233900.0
100700050605,3.29978975,3299789.75
100700060101,2.68709725,2687097.25
100700060102,4.2908845,4290884.5
100700060103,1.887057875,1887057.875
100700060104,2.746173,2746173.0
100700060105,3.76096225,3760962.25
100700060106,1.8301435,1830143.5
100700060107,3.96957725,3969577.25
100700060201,4.3089765,4308976.5
100700060202,5.46221,5462210.0
100700060203,2.802796,2802796.0
100700060204,3.27515,3275150.0
100700060301,3.1350035,3135003.5
100700060302,4.7260435,4726043.5
100700060303,5.6072995,5607299.5
100700060304,6.4909715,6490971.5
100700060305,8.3423415,8342341.5
100700060401,6.1715645,6171564.5
100700060402,4.28148,4281480.0
100700060403,5.150509,5150509.0
100700060404,4.06459625,4064596.25
100700060501,5.0626775,5062677.5
100700060502,7.3706355,7370635.5
100700060503,2.30002225,2300022.25
100700060504,3.79379175,3793791.75
100700060505,1.7298115,1729811.5
100700060506,3.69866175,3698661.75
100700060507,2.79973225,2799732.25
100700060508,7.521712,7521712.0
100700060509,8.956499,8956499.0
100700060510,1.24207075,1242070.75
100700060511,5.3707915,5370791.5
100700060601,1.604302875,1604302.875
100700060602,3.5546435,3554643.5
100700060603,3.8667915,3866791.5
100700060604,3.47036525,3470365.25
100700060605,2.87590375,2875903.75
100700060606,2.40646425,2406464.25
100700060607,2.7235385,2723538.5
100700060608,2.850265,2850265.0
100700060609,4.2673515,4267351.5
100700060610,4.1943975,4194397.5
100700060701,2.76228175,2762281.75
100700060702,4.2749825,4274982.5
100700060703,4.24759,4247590.0
100700060704,4.3935385,4393538.5
100700060705,5.439874,5439874.0
100700060706,5.799048,5799048.0
100700060707,5.4344135,5434413.5
100700060801,4.04825275,4048252.75
100700060802,3.65953225,3659532.25
100700060803,4.278318,4278318.0
100700060804,4.4749745,4474974.5
100700060805,3.23311625,3233116.25
100700060806,3.74915525,3749155.25
100700060807,2.8611255,2861125.5
100700060808,3.022613,3022613.0
100700060901,8.77009,8770090.0
100700060902,9.980593,9980593.0
100700060903,8.101241,8101241.0
100700060904,9.443037,9443037.0
100700060905,6.1323155,6132315.5
100700060906,3.8862885,3886288.5
100700060907,3.9932095,3993209.5
100700060908,4.337644,4337644.0
100700061001,4.689689,4689689.0
100700061002,2.080663125,2080663.125
100700061003,3.1438405,3143840.5
100700061004,3.09004925,3090049.25
100700061005,3.166112,3166112.0
100700061006,3.9614885,3961488.5
100700070101,4.2,4200000.0
100700070102,4.1348965,4134896.5
100700070103,4.1945975,4194597.5
100700070104,3.79691475,3796914.75
100700070105,3.75787925,3757879.25
100700070106,3.6205465,3620546.5
100700070107,4.1959185,4195918.5
100700070201,4.09180775,4091807.75
100700070202,3.99104875,3991048.75
100700070203,3.432385,3432385.0
100700070301,3.92206575,3922065.75
100700070302,4.06357975,4063579.75
100700070303,3.4843725,3484372.5
100700070304,3.13853025,3138530.25
100700070401,3.85038525,3850385.25
100700070402,3.76356925,3763569.25
100700070403,2.48301425,2483014.25
100700070404,2.85187125,2851871.25
100700070501,3.37883975,3378839.75
100700070502,3.51590625,3515906.25
100700070503,3.04645275,3046452.75
100700070601,3.10297125,3102971.25
100700070602,3.07017075,3070170.75
100700070603,3.6295305,3629530.5
100700070604,4.15614825,4156148.25
100700070605,3.12111575,3121115.75
100700070701,3.5528955,3552895.5
100700070702,3.07326175,3073261.75
100700070703,2.53644325,2536443.25
100700070704,3.4532775,3453277.5
100700070801,3.15214375,3152143.75
100700070802,3.62292675,3622926.75
100700070803,3.0517955,3051795.5
100700070804,2.6848865,2684886.5
100700070805,2.91409075,2914090.75
100700070901,3.58756275,3587562.75
100700070902,3.99426725,3994267.25
100700070903,3.37099025,3370990.25
100700070904,3.00251,3002510.0
100700070905,3.07872725,3078727.25
100700071001,3.92622975,3926229.75
100700071002,4.16517625,4165176.25
100700071003,3.67785725,3677857.25
100700071004,4.113807,4113807.0
100700071005,3.6839895,3683989.5
100700071006,3.8885865,3888586.5
100700071007,3.326187,3326187.0
100700071101,2.815637,2815637.0
100700071102,3.121621,3121621.0
100700071103,2.7346105,2734610.5
100700071104,3.94409,3944090.0
100700071105,3.52439325,3524393.25
100700071106,3.08180575,3081805.75
100700080101,2.99938125,2999381.25
100700080102,3.89107475,3891074.75
100700080103,3.541223,3541223.0
100700080104,3.85735375,3857353.75
100700080105,3.5347065,3534706.5
100700080201,3.44725125,3447251.25
100700080202,4.302108,4302108.0
100700080203,3.128077,3128077.0
100700080204,3.175104,3175104.0
100700080205,3.19207325,3192073.25
100700080301,3.484549,3484549.0
100700080302,3.16747925,3167479.25
100700080303,2.96391925,2963919.25
100700080304,2.79911375,2799113.75
100700080305,2.9233815,2923381.5
100800010101,3.80142475,3801424.75
100800010102,2.2282065,2228206.5
100800010103,2.40406925,2404069.25
100800010104,2.019772875,2019772.875
100800010105,1.657870625,1657870.625
100800010106,2.42181,2421810.0
100800010107,2.482036,2482036.0
100800010108,1.56383825,1563838.25
100800010109,5.4251055,5425105.5
100800010110,2.60273775,2602737.75
100800010111,3.9333935,3933393.5
100800010112,5.1951095,5195109.5
100800010201,4.2990145,4299014.5
100800010202,3.14033425,3140334.25
100800010203,3.4770305,3477030.5
100800010204,3.9471475,3947147.5
100800010205,4.1757895,4175789.5
100800010301,6.4214685,6421468.5
100800010302,6.839422,6839422.0
100800010303,9.030267,9030267.0
100800010401,3.6263425,3626342.5
100800010402,4.804731,4804731.0
100800010403,2.776845,2776845.0
100800010404,3.09702,3097020.0
100800010405,3.188522,3188522.0
100800010406,3.251517,3251517.0
100800010407,2.3802245,2380224.5
100800010408,2.31816175,2318161.75
100800010409,5.243446,5243446.0
100800010501,5.9183385,5918338.5
100800010502,5.805482,5805482.0
100800010503,8.905792,8905792.0
100800010504,6.9448375,6944837.5
100800010505,5.404376,5404376.0
100800010601,3.60875075,3608750.75
100800010602,7.4333795,7433379.5
100800010603,4.8654795,4865479.5
100800010604,6.6000055,6600005.5
100800010605,6.8364405,6836440.5
100800010606,2.53892875,2538928.75
100800010607,5.3447185,5344718.5
100800010608,4.5889075,4588907.5
100800010701,6.581831,6581831.0
100800010702,8.925339,8925339.0
100800010703,6.1938775,6193877.5
100800010704,2.3696855,2369685.5
100800010801,2.29452975,2294529.75
100800010802,2.22789225,2227892.25
100800010803,1.983707375,1983707.375
100800010804,1.2134645,1213464.5
100800010805,1.38025575,1380255.75
100800010806,1.201304125,1201304.125
100800010901,6.278468,6278468.0
100800010902,3.9890055,3989005.5
100800010903,2.72306175,2723061.75
100800010904,3.5305,3530500.0
100800011001,2.47634225,2476342.25
